metric,terrain_1,terrain_2,distance
salida_dem_curvProfile,himalaya_tile_27.082269_27.582269_90.7881686_91.2881686,sahara_tile_27.8639743_28.3639743_4.0050733_4.5050733,0.0009701808129441289
salida_dem_curvProfile,himalaya_tile_28.582269_29.082269_82.7881686_83.2881686,nevada_tile_36.3481537_36.8481537_-115.148718_-114.648718,0.0006818036910051737
salida_dem_curvProfile,himalaya_tile_28.582269_29.082269_82.7881686_83.2881686,nevada_tile_36.8481537_37.3481537_-114.648718_-114.148718,0.0006055178570518028
salida_dem_curvProfile,himalaya_tile_28.582269_29.082269_82.7881686_83.2881686,nouvelle_aquitaine_45.0_45.5_1.0_1.5,0.0012481293480478993
salida_dem_curvProfile,himalaya_tile_28.582269_29.082269_82.7881686_83.2881686,nouvelle_aquitanie_45.5_46.0_1.5_2.0,0.0012496887868661017
salida_dem_curvProfile,himalaya_tile_28.582269_29.082269_82.7881686_83.2881686,sahara_tile_27.8639743_28.3639743_3.5050733_4.0050733,0.0009773425206367425
salida_dem_curvProfile,himalaya_tile_28.582269_29.082269_82.7881686_83.2881686,sahara_tile_27.8639743_28.3639743_4.0050733_4.5050733,0.0011020300714842436
salida_dem_curvProfile,nevada_tile_36.3481537_36.8481537_-115.148718_-114.648718,nevada_tile_36.8481537_37.3481537_-114.648718_-114.148718,8.163910731012625e-05
salida_dem_curvProfile,nevada_tile_36.3481537_36.8481537_-115.148718_-114.648718,nouvelle_aquitaine_45.0_45.5_1.0_1.5,0.000571832416705433
salida_dem_curvProfile,nevada_tile_36.3481537_36.8481537_-115.148718_-114.648718,nouvelle_aquitanie_45.5_46.0_1.5_2.0,0.0005725999077161116
salida_dem_curvProfile,nevada_tile_36.3481537_36.8481537_-115.148718_-114.648718,sahara_tile_27.8639743_28.3639743_3.5050733_4.0050733,0.0003051062278901653
salida_dem_curvProfile,nevada_tile_36.3481537_36.8481537_-115.148718_-114.648718,sahara_tile_27.8639743_28.3639743_4.0050733_4.5050733,0.00042506009611826596
salida_dem_curvProfile,nevada_tile_36.8481537_37.3481537_-114.648718_-114.148718,nouvelle_aquitaine_45.0_45.5_1.0_1.5,0.0006487717886529149
salida_dem_curvProfile,nevada_tile_36.8481537_37.3481537_-114.648718_-114.148718,nouvelle_aquitanie_45.5_46.0_1.5_2.0,0.0006496364829993999
salida_dem_curvProfile,nevada_tile_36.8481537_37.3481537_-114.648718_-114.148718,sahara_tile_27.8639743_28.3639743_3.5050733_4.0050733,0.00037794350813757525
salida_dem_curvProfile,nevada_tile_36.8481537_37.3481537_-114.648718_-114.148718,sahara_tile_27.8639743_28.3639743_4.0050733_4.5050733,0.0005017008380721579
salida_dem_curvProfile,nouvelle_aquitaine_45.0_45.5_1.0_1.5,nouvelle_aquitanie_45.5_46.0_1.5_2.0,2.1928344544382663e-05
salida_dem_curvProfile,nouvelle_aquitaine_45.0_45.5_1.0_1.5,sahara_tile_27.8639743_28.3639743_3.5050733_4.0050733,0.0002748360744018007
salida_dem_curvProfile,nouvelle_aquitaine_45.0_45.5_1.0_1.5,sahara_tile_27.8639743_28.3639743_4.0050733_4.5050733,0.00014790580882410905
salida_dem_curvProfile,nouvelle_aquitanie_45.5_46.0_1.5_2.0,sahara_tile_27.8639743_28.3639743_3.5050733_4.0050733,0.0002736622644860789
salida_dem_curvProfile,nouvelle_aquitanie_45.5_46.0_1.5_2.0,sahara_tile_27.8639743_28.3639743_4.0050733_4.5050733,0.00014815022766044892
salida_dem_curvProfile,sahara_tile_27.8639743_28.3639743_3.5050733_4.0050733,sahara_tile_27.8639743_28.3639743_4.0050733_4.5050733,0.00012904597686976764
salida_dem_slopeGradient,alps_tile_44.3491225_44.8491225_6.2590871_6.7590871,alps_tile_47.3491225_47.8491225_15.7590871_16.2590871,0.2471685515191666
salida_dem_slopeGradient,alps_tile_44.3491225_44.8491225_6.2590871_6.7590871,andes_chile_tile_-27.4034293_-26.9034293_-69.4591329_-68.9591329,0.27410008827765436
salida_dem_slopeGradient,alps_tile_44.3491225_44.8491225_6.2590871_6.7590871,andes_chile_tile_-27.9034293_-27.4034293_-69.4591329_-68.9591329,0.2584227771843827
salida_dem_slopeGradient,alps_tile_44.3491225_44.8491225_6.2590871_6.7590871,himalaya_tile_27.082269_27.582269_90.7881686_91.2881686,0.08887841394466046
salida_dem_slopeGradient,alps_tile_44.3491225_44.8491225_6.2590871_6.7590871,himalaya_tile_28.582269_29.082269_82.7881686_83.2881686,0.1544685172220678
salida_dem_slopeGradient,alps_tile_44.3491225_44.8491225_6.2590871_6.7590871,nevada_tile_36.3481537_36.8481537_-115.148718_-114.648718,0.3628214361095678
salida_dem_slopeGradient,alps_tile_44.3491225_44.8491225_6.2590871_6.7590871,nevada_tile_36.8481537_37.3481537_-114.648718_-114.148718,0.3476708021049078
salida_dem_slopeGradient,alps_tile_44.3491225_44.8491225_6.2590871_6.7590871,nouvelle_aquitaine_45.0_45.5_1.0_1.5,0.4632248416168456
salida_dem_slopeGradient,alps_tile_44.3491225_44.8491225_6.2590871_6.7590871,nouvelle_aquitanie_45.5_46.0_1.5_2.0,0.4588166148905056
salida_dem_slopeGradient,alps_tile_44.3491225_44.8491225_6.2590871_6.7590871,sahara_tile_27.8639743_28.3639743_3.5050733_4.0050733,0.45406127132444446
salida_dem_slopeGradient,alps_tile_44.3491225_44.8491225_6.2590871_6.7590871,sahara_tile_27.8639743_28.3639743_4.0050733_4.5050733,0.47426269376969143
salida_dem_slopeGradient,alps_tile_47.3491225_47.8491225_15.7590871_16.2590871,andes_chile_tile_-27.4034293_-26.9034293_-69.4591329_-68.9591329,0.027247169260586433
salida_dem_slopeGradient,alps_tile_47.3491225_47.8491225_15.7590871_16.2590871,andes_chile_tile_-27.9034293_-27.4034293_-69.4591329_-68.9591329,0.01316965224490741
salida_dem_slopeGradient,alps_tile_47.3491225_47.8491225_15.7590871_16.2590871,himalaya_tile_27.082269_27.582269_90.7881686_91.2881686,0.3231008717162346
salida_dem_slopeGradient,alps_tile_47.3491225_47.8491225_15.7590871_16.2590871,himalaya_tile_28.582269_29.082269_82.7881686_83.2881686,0.40158676666648124
salida_dem_slopeGradient,alps_tile_47.3491225_47.8491225_15.7590871_16.2590871,nevada_tile_36.3481537_36.8481537_-115.148718_-114.648718,0.11565290931947533
salida_dem_slopeGradient,alps_tile_47.3491225_47.8491225_15.7590871_16.2590871,nevada_tile_36.8481537_37.3481537_-114.648718_-114.148718,0.10052090356172837
salida_dem_slopeGradient,alps_tile_47.3491225_47.8491225_15.7590871_16.2590871,nouvelle_aquitaine_45.0_45.5_1.0_1.5,0.21605631482675317
salida_dem_slopeGradient,alps_tile_47.3491225_47.8491225_15.7590871_16.2590871,nouvelle_aquitanie_45.5_46.0_1.5_2.0,0.2116480881004134
salida_dem_slopeGradient,alps_tile_47.3491225_47.8491225_15.7590871_16.2590871,sahara_tile_27.8639743_28.3639743_3.5050733_4.0050733,0.2068927445343518
salida_dem_slopeGradient,alps_tile_47.3491225_47.8491225_15.7590871_16.2590871,sahara_tile_27.8639743_28.3639743_4.0050733_4.5050733,0.22709416697959878
salida_dem_slopeGradient,andes_chile_tile_-27.4034293_-26.9034293_-69.4591329_-68.9591329,andes_chile_tile_-27.9034293_-27.4034293_-69.4591329_-68.9591329,0.01575994930790124
salida_dem_slopeGradient,andes_chile_tile_-27.4034293_-26.9034293_-69.4591329_-68.9591329,himalaya_tile_27.082269_27.582269_90.7881686_91.2881686,0.3500057266854628
salida_dem_slopeGradient,andes_chile_tile_-27.4034293_-26.9034293_-69.4591329_-68.9591329,himalaya_tile_28.582269_29.082269_82.7881686_83.2881686,0.4284916216357097
salida_dem_slopeGradient,andes_chile_tile_-27.4034293_-26.9034293_-69.4591329_-68.9591329,nevada_tile_36.3481537_36.8481537_-115.148718_-114.648718,0.09208546757679016
salida_dem_slopeGradient,andes_chile_tile_-27.4034293_-26.9034293_-69.4591329_-68.9591329,nevada_tile_36.8481537_37.3481537_-114.648718_-114.148718,0.07611833129435183
salida_dem_slopeGradient,andes_chile_tile_-27.4034293_-26.9034293_-69.4591329_-68.9591329,nouvelle_aquitaine_45.0_45.5_1.0_1.5,0.18915145985752463
salida_dem_slopeGradient,andes_chile_tile_-27.4034293_-26.9034293_-69.4591329_-68.9591329,nouvelle_aquitanie_45.5_46.0_1.5_2.0,0.18474323313118513
salida_dem_slopeGradient,andes_chile_tile_-27.4034293_-26.9034293_-69.4591329_-68.9591329,sahara_tile_27.8639743_28.3639743_3.5050733_4.0050733,0.1799878895651234
salida_dem_slopeGradient,andes_chile_tile_-27.4034293_-26.9034293_-69.4591329_-68.9591329,sahara_tile_27.8639743_28.3639743_4.0050733_4.5050733,0.2001893120103705
salida_dem_slopeGradient,andes_chile_tile_-27.9034293_-27.4034293_-69.4591329_-68.9591329,himalaya_tile_27.082269_27.582269_90.7881686_91.2881686,0.3343551221105244
salida_dem_slopeGradient,andes_chile_tile_-27.9034293_-27.4034293_-69.4591329_-68.9591329,himalaya_tile_28.582269_29.082269_82.7881686_83.2881686,0.4128410170607717
salida_dem_slopeGradient,andes_chile_tile_-27.9034293_-27.4034293_-69.4591329_-68.9591329,nevada_tile_36.3481537_36.8481537_-115.148718_-114.648718,0.10547177611592591
